"","age","sex","race","country","education","relationship","internet_freq","internet_freq_everyday","gender_male","education_tertiary","relationship_yes","country_ke","country_za","country_ng","completition_minute","total_attention","att_check01","att_check02","att_check03","attention_score","multiple_attempts","order_attempt","sex_educ_exp","attention","PE01","PE02","PE03","FC02","EE01","EE02","SI01","SI02","SI03","SI04","AT01","AT02","AT03","BIU01","BIU02","BII01","BII02","BII03","sexEd_pref","sexEd_acc"
"874",19,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,1,0,0,11.4,3,1,1,1,"3","1","1","No",1,5,5,6,3,4,5,2,2,2,2,5,5,3,5,4,4,4,4,"Social media (Whatsapp)","Perfectly Acceptable"
"875",20,"Female","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Everyday",1,0,1,1,1,0,0,13.2,3,1,1,1,"3","1","1","Yes",1,7,6,5,5,4,4,4,3,5,5,5,5,5,6,6,6,6,6,"Social media (Facebook)","Acceptable"
"876",19,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,15.2,3,1,1,1,"3","1","1","No",1,4,5,5,6,3,2,4,4,2,7,5,2,1,4,5,5,3,5,"Mass Media (TV, Radio)","Acceptable"
"877",23,"Male","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,1,0,0,17.8,3,1,1,1,"3","1","1","No",1,4,4,6,4,6,4,5,5,5,5,5,4,4,5,4,5,5,5,NA,"Acceptable"
"878",23,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,10.4,3,1,1,1,"3","1","1","Yes",1,6,6,5,5,6,6,3,3,3,6,4,2,3,5,5,5,5,5,"Social media (Facebook)","Perfectly Acceptable"
"879",18,"Male","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,1,0,0,15,3,1,1,1,"3","1","1","No",1,5,5,5,5,5,5,4,4,4,4,5,5,5,3,4,4,4,4,"Social media (Whatsapp)",NA
"880",21,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,19.1,1,0,0,1,"1","1","1","Yes",0,6,5,5,2,5,5,1,1,1,1,4,1,1,4,5,1,4,1,"Social media (Whatsapp)","Acceptable"
"881",24,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,14.9,3,1,1,1,"3","1","1","No",1,7,7,7,5,7,7,5,5,5,5,5,5,5,5,5,5,5,5,"Social media (Facebook)","Perfectly Acceptable"
"882",24,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,1,0,0,32.5,3,1,1,1,"3","1","1","Yes",1,5,5,5,5,6,5,5,4,3,5,6,5,5,6,5,5,5,6,"A public dedicated website","Acceptable"
"883",20,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,1,0,0,15.2,3,1,1,1,"3","1","1","Yes",1,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,6,"Social media (Facebook)","Slightly acceptable"
"884",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,20.6,2,1,0,1,"2","1","1","Yes",1,7,7,5,6,7,6,2,5,5,5,2,2,2,6,6,6,6,6,"A public dedicated website","Acceptable"
"885",18,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,1,0,0,14.7,3,1,1,1,"3","1","1","No",1,4,4,7,3,4,4,3,4,3,4,5,4,4,5,5,5,5,5,"A public dedicated website","Slightly acceptable"
"886",19,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,15.2,3,1,1,1,"3","1","1","Yes",1,7,7,6,5,5,3,5,5,5,5,6,5,6,5,5,4,4,5,"Social media (Twitter)","Perfectly Acceptable"
"887",18,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,1,0,0,10.4,2,1,1,0,"2","1","1","Yes",1,7,6,7,5,5,5,6,6,6,6,3,5,5,7,6,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"888",21,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Sometimes",0,0,1,0,1,0,0,14.7,3,1,1,1,"3","1","1","No",1,7,7,7,3,3,5,1,1,1,4,5,3,5,5,7,5,4,4,"A public dedicated website","Acceptable"
"889",21,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,12.8,2,1,0,1,"2","1","1","Yes",1,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,4,"Social media (Facebook)","Acceptable"
"890",23,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Sometimes",0,0,1,0,1,0,0,14.5,0,0,0,0,"0","1","1","Yes",0,7,7,6,4,4,4,7,6,5,5,6,5,5,6,5,5,5,5,"A public dedicated website","Perfectly Acceptable"
"891",20,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,1,0,0,7.7,1,0,0,1,"1","1","1","No",0,6,6,6,5,5,4,3,5,3,3,5,3,4,5,5,7,7,7,"Mass Media (TV, Radio)","Acceptable"
"892",21,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,18,3,1,1,1,"3","1","1","Yes",1,7,7,7,7,7,7,6,6,6,6,7,7,6,5,5,5,7,6,"Social media (Facebook)","Perfectly Acceptable"
"893",23,"Male","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,1,0,0,8.9,1,0,0,1,"1","1","1","Yes",0,7,7,7,7,7,7,1,1,1,1,1,1,1,7,7,7,7,7,"A public dedicated website","Perfectly Acceptable"
"894",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,27.4,3,1,1,1,"3","1","1","No",1,5,5,6,5,5,5,5,3,3,4,5,5,5,5,5,5,5,5,"Social media (Facebook)","Acceptable"
"895",21,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Sometimes",0,1,0,1,1,0,0,12.4,3,1,1,1,"3","1","1","No",1,4,7,7,4,7,7,6,5,4,6,6,7,6,5,5,5,6,6,"A public dedicated website","Neutral"
"896",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,17.3,3,1,1,1,"3","1","1","Yes",1,7,7,7,3,6,6,3,3,3,5,7,5,5,7,6,6,6,6,"A public dedicated website","Perfectly Acceptable"
"897",22,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,1,1,1,1,0,0,22,0,0,0,0,"0","1","1","Yes",0,7,7,7,6,6,5,4,3,3,3,4,2,4,7,7,7,7,7,"Social media (Facebook)","Acceptable"
"898",21,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,1,0,0,14.2,3,1,1,1,"3","1","1","Yes",1,5,4,7,4,5,5,5,5,3,5,5,5,4,5,5,5,5,5,"Social media (Facebook)","Neutral"
"899",19,"Female","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Sometimes",0,0,0,1,1,0,0,18.6,1,0,0,1,"1","1","1","No",0,7,7,7,6,7,7,6,6,6,6,5,5,5,6,6,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"900",23,"Male","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,1,0,0,14.8,3,1,1,1,"3","1","1","No",1,6,6,7,6,7,7,6,5,4,4,7,6,5,7,7,7,7,7,"Social media (Twitter)","Perfectly Acceptable"
"901",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,1,0,0,19,3,1,1,1,"3","1","1","No",1,6,6,6,5,4,4,3,3,3,5,5,3,4,6,6,6,6,6,"Social media (Facebook)","Acceptable"
"902",22,"Female","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Everyday",1,0,1,1,1,0,0,17.4,1,0,0,1,"1","1","1","Yes",0,6,6,5,4,5,4,4,4,4,5,4,4,4,6,6,5,5,5,"Social media (Facebook)","Acceptable"
"903",22,"Male","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Sometimes",0,1,1,0,1,0,0,18.8,0,0,0,0,"0","1","1","No",0,7,7,7,6,7,7,2,1,1,3,2,1,5,5,5,6,6,6,"Social media (Facebook)","Perfectly Acceptable"
"904",24,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,1,1,1,1,0,0,15.8,3,1,1,1,"3","1","1","Yes",1,3,3,3,4,6,6,6,2,3,6,3,2,2,6,6,4,6,4,"A public dedicated website","Slightly Unacceptable"
"905",19,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,1,0,0,4.8,0,0,0,0,"0","1","1","Yes",0,5,6,5,5,4,4,5,5,3,2,3,4,4,3,2,3,5,4,"Social media (Instagram)","Slightly acceptable"
"906",21,"Male","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Sometimes",0,1,1,0,1,0,0,21.1,1,0,0,1,"1","1","1","Yes",0,7,7,6,5,5,5,5,5,5,5,5,4,4,6,7,6,5,6,"A public dedicated website","Perfectly Acceptable"
"907",21,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,13.1,3,1,1,1,"3","1","1","Yes",1,5,5,5,4,5,4,3,5,3,5,4,4,4,5,5,5,5,5,"A public dedicated website","Slightly acceptable"
"908",24,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,9.2,1,0,0,1,"1","1","1","Yes",0,6,6,6,6,5,2,5,3,3,2,5,4,3,7,6,7,7,6,"Social media (Whatsapp)","Acceptable"
"909",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Sometimes",0,0,1,0,1,0,0,16.9,3,1,1,1,"3","1","1","Yes",1,7,7,6,6,5,5,6,6,6,7,5,5,5,6,6,6,6,7,"Mass Media (TV, Radio)","Acceptable"
"910",21,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,7.8,3,1,1,1,"3","1","1",NA,1,7,6,6,5,6,6,5,5,5,5,5,5,5,5,6,6,6,6,"Social media (Facebook)","Perfectly Acceptable"
"911",20,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,1,0,0,17.6,1,0,0,1,"1","1","1","Yes",0,6,5,5,5,6,5,3,3,3,4,5,1,3,7,4,5,6,3,"Social media (Facebook)","Acceptable"
"912",22,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,20.4,0,0,0,0,"0","1","1","No",0,5,5,6,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,"A public dedicated website","Totally Unacceptable"
"913",24,"Female","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Everyday",1,0,1,1,1,0,0,13.2,3,1,1,1,"3","1","1","No",1,6,6,6,7,7,6,3,3,2,5,7,3,3,5,5,5,4,4,"Social media (Facebook)","Perfectly Acceptable"
"914",24,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,1,0,0,10.5,3,1,1,1,"3","1","1","No",1,6,6,6,4,5,3,3,4,4,4,4,3,4,4,3,3,3,3,"A public dedicated website","Acceptable"
"915",21,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,1,0,0,9.3,0,0,0,0,"0","1","1","Yes",0,6,5,5,7,6,7,1,2,1,2,2,1,2,6,7,7,6,6,"Social media (Facebook)","Perfectly Acceptable"
"916",18,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Sometimes",0,1,0,1,1,0,0,12.7,1,0,0,1,"1","1","1","Yes",0,4,5,5,4,5,5,4,3,4,5,5,5,5,5,5,5,5,5,"Social media (Instagram)","Acceptable"
"917",23,"Male","Black/African","Kenya","< Tertiary","Married/Living with Partner","Sometimes",0,1,0,1,1,0,0,14.3,1,0,0,1,"1","1","1","No",0,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,5,5,5,"A public dedicated website","Slightly acceptable"
"918",19,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,1,0,0,6.5,1,0,0,1,"1","1","1","Yes",0,5,7,7,6,6,7,3,3,3,2,3,2,3,5,6,5,6,6,NA,"Perfectly Acceptable"
"919",24,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,11.6,3,1,1,1,"3","1","1","Yes",1,7,6,7,6,6,7,6,6,4,3,7,5,4,7,7,7,7,7,"Social media (Facebook)","Acceptable"
"920",20,"Female","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,0,0,1,1,0,0,12,3,1,1,1,"3","1","1","Yes",1,6,6,6,5,7,7,7,7,7,7,7,7,6,7,7,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"921",20,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Occasionally/Rarely",0,1,1,1,1,0,0,20.3,2,1,1,0,"2","1","1","Yes",1,6,7,7,5,7,4,4,4,4,4,5,5,4,7,7,5,5,5,"Social media (Facebook)","Acceptable"
"922",20,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,1,0,0,9.4,3,1,1,1,"3","1","1","Yes",1,7,7,7,6,7,7,7,7,7,7,7,4,4,5,5,7,6,7,"Social media (Facebook)","Perfectly Acceptable"
"923",18,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Occasionally/Rarely",0,1,0,1,1,0,0,8.8,0,0,0,0,"0","1","1","Yes",0,7,7,7,7,7,7,2,1,1,1,1,1,1,7,6,6,7,7,"Social media (Instagram)","Perfectly Acceptable"
"924",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,12,3,1,1,1,"3","1","1","No",1,6,6,6,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Social media (Facebook)","Perfectly Acceptable"
"925",20,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Sometimes",0,0,1,0,1,0,0,9.5,3,1,1,1,"3","1","1","No",1,6,6,6,6,6,6,5,3,4,5,4,3,3,6,7,6,6,6,"Social media (Facebook)","Acceptable"
"926",23,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,1,0,0,26.3,1,0,0,1,"1","1","1","Yes",0,7,7,7,7,3,3,1,1,1,7,6,6,5,7,7,7,7,7,"Mass Media (TV, Radio)","Perfectly Acceptable"
"927",21,"Female","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,0,0,1,1,0,0,9.8,0,0,0,0,"0","1","1","Yes",0,6,5,6,5,5,5,5,5,4,6,4,5,5,5,6,5,6,6,"Social media (Whatsapp)","Slightly acceptable"
"928",20,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Occasionally/Rarely",0,1,0,1,1,0,0,10.3,0,0,0,0,"0","1","1","Yes",0,7,7,7,7,5,5,5,5,5,5,3,5,5,7,7,4,4,4,"Social media (Facebook)","Perfectly Acceptable"
"929",21,"Male","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,1,0,0,8.2,1,0,0,1,"1","1","1","Yes",0,6,6,5,5,5,6,4,5,5,5,5,2,5,5,5,5,5,5,"Social media (Whatsapp)","Acceptable"
"930",23,"Female","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,1,0,0,12.6,0,0,0,0,"0","1","1","Yes",0,7,7,7,5,6,5,5,5,5,5,5,5,3,7,7,7,7,7,"Mass Media (TV, Radio)","Perfectly Acceptable"
"931",23,"Female","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Everyday",1,0,1,1,1,0,0,10.3,3,1,1,1,"3","2","1","Yes",1,7,7,7,7,7,7,5,5,5,7,7,6,6,7,7,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"932",24,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,1,0,0,8.8,3,1,1,1,"3","1","1","No",1,5,6,6,7,7,7,7,7,7,7,7,5,5,7,7,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"933",24,"Female","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Sometimes",0,0,1,1,1,0,0,7.7,2,0,1,1,"2","1","1","No",1,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,7,7,7,"Social media (Facebook)","Acceptable"
"934",20,"Male","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Occasionally/Rarely",0,1,1,1,1,0,0,26,3,1,1,1,"3","2","1",NA,1,3,6,7,3,6,6,4,5,5,5,5,6,3,4,4,5,4,5,"Social media (Facebook)","Perfectly Acceptable"
"935",23,"Female","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Everyday",1,0,1,1,1,0,0,8,1,1,0,0,"1","2","2","Yes",0,6,4,7,6,6,5,3,3,4,1,2,4,2,4,6,5,4,5,"Social media (Facebook)","Neutral"
"936",23,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,10.4,3,1,1,1,"3","2","1","Yes",1,6,6,6,6,6,6,3,5,3,5,5,4,5,6,6,6,6,6,"Social media (Whatsapp)","Acceptable"
"937",23,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,8.5,3,1,1,1,"3","2","1","Yes",1,7,6,6,5,7,5,3,5,2,7,5,4,6,6,6,7,5,4,"Social media (Facebook)","Perfectly Acceptable"
"938",23,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,7.2,3,1,1,1,"3","2","2","Yes",1,6,7,7,5,6,6,3,4,2,7,6,5,5,6,7,6,4,5,"Social media (Facebook)","Perfectly Acceptable"
"939",23,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,12.4,2,1,0,1,"2","2","1","No",1,6,5,6,5,6,5,5,5,5,4,7,7,7,5,5,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"940",19,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,1,1,1,1,0,0,13.9,3,1,1,1,"3","2","2","Yes",1,7,7,7,5,5,4,1,1,1,1,7,4,4,6,4,4,4,4,"Social media (Whatsapp)","Perfectly Acceptable"
"941",24,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,16.3,3,1,1,1,"3","5","1","Yes",1,6,6,6,5,6,6,6,6,6,6,6,6,5,6,6,6,6,6,"Social media (Facebook)","Acceptable"
"942",20,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,19.7,2,0,1,1,"2","5","2","No",1,4,4,4,4,4,4,5,1,4,7,6,4,4,4,5,5,5,5,"Social media (Whatsapp)","Acceptable"
"943",23,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,12.6,3,1,1,1,"3","5","3","Yes",1,5,5,7,5,5,4,3,4,4,5,4,5,4,5,5,5,5,5,"Social media (Facebook)","Acceptable"
"944",23,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,8.8,3,1,1,1,"3","2","1","No",1,6,6,6,5,5,5,4,2,3,3,4,4,4,6,6,5,6,6,"Social media (Facebook)","Perfectly Acceptable"
"945",21,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,11.9,3,1,1,1,"3","2","2","Yes",1,6,6,6,6,4,4,3,3,2,5,5,4,3,6,5,4,4,4,"Social media (Whatsapp)","Slightly Unacceptable"
"946",23,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,6.4,1,0,0,1,"1","1","1","Yes",0,5,4,5,6,4,4,4,7,2,3,3,5,1,1,3,5,7,3,"Social media (Whatsapp)","Acceptable"
"947",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Sometimes",0,0,1,0,1,0,0,13.7,0,0,0,0,"0","2","1","No",0,5,5,5,5,4,4,5,4,4,5,5,5,5,4,6,6,6,5,"Social media (Twitter)","Neutral"
"948",21,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,1,0,0,12.4,2,0,1,1,"2","2","1","No",1,6,3,6,5,5,4,3,3,4,5,5,4,4,5,5,6,5,5,"Mass Media (TV, Radio)","Perfectly Acceptable"
"949",18,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Occasionally/Rarely",0,1,0,0,1,0,0,27,3,1,1,1,"3","2","2","Yes",1,7,7,7,5,5,5,5,3,2,1,6,6,6,6,6,5,6,5,"Social media (Facebook)","Perfectly Acceptable"
"950",23,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,1,0,0,10.4,0,0,0,0,"0","4","1","Yes",0,7,5,6,6,5,4,4,4,2,4,4,2,2,4,6,6,5,6,"Mass Media (TV, Radio)","Acceptable"
"951",24,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,15.1,0,0,0,0,"0","4","2","Yes",0,7,7,7,6,7,7,6,6,6,6,6,5,6,6,6,6,6,6,"Mass Media (TV, Radio)","Perfectly Acceptable"
"952",23,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,1,0,0,12.4,0,0,0,0,"0","4","3","No",0,7,6,7,6,6,5,1,4,2,4,7,2,4,5,5,6,6,6,"Mass Media (TV, Radio)","Perfectly Acceptable"
"953",21,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,11.7,1,1,0,0,"1","1","1","No",0,6,6,7,6,5,7,5,4,4,5,5,5,5,5,6,6,6,6,"Mass Media (TV, Radio)","Perfectly Acceptable"
"954",24,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,1,0,0,12.4,0,0,0,0,"0","3","1","No",0,6,6,5,3,4,4,1,2,5,5,5,4,4,4,5,5,5,4,"Social media (Facebook)","Acceptable"
"955",23,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,10,3,1,1,1,"3","3","2","Yes",1,6,6,5,6,4,5,4,3,2,6,7,7,6,6,7,6,5,6,"Social media (Facebook)","Perfectly Acceptable"
"956",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,1,0,0,13.3,3,1,1,1,"3","1","1","No",1,6,7,6,5,5,5,3,4,4,5,6,6,5,6,6,5,6,5,"A public dedicated website","Acceptable"
"957",22,"Female","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,0,0,1,1,0,0,10.9,0,0,0,0,"0","1","1","Yes",0,6,6,6,6,6,6,2,2,2,7,7,7,5,6,6,6,6,6,"Social media (Facebook)","Perfectly Acceptable"
"958",24,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,11.4,3,1,1,1,"3","2","1","No",1,7,7,7,7,7,7,5,4,3,3,5,5,5,5,5,5,6,5,"Social media (Facebook)","Perfectly Acceptable"
"959",20,"Female","Black/African","South Africa","< Tertiary","Not married: not in relationship","Occasionally/Rarely",0,0,0,0,0,1,0,18.4,3,1,1,1,"3","1","1","No",1,2,2,4,3,1,1,7,7,7,6,3,1,1,4,4,4,3,3,"Mass Media (TV, Radio)","Slightly Unacceptable"
"960",18,"Female","Black/African","South Africa","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,0,1,0,11,3,1,1,1,"3","1","1","Yes",1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"961",18,"Male","Black/African","South Africa","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,0,1,0,17.8,3,1,1,1,"3","1","1","No",1,7,7,7,7,6,6,7,6,6,6,7,7,7,7,7,7,7,7,"Social media (Whatsapp)","Acceptable"
"962",24,"Male","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,1,0,0,7.3,0,0,0,0,"0","1","1","No",0,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,"Social media (Facebook)","Acceptable"
"963",20,"Male","Black/African","South Africa","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,0,1,0,24,1,0,0,1,"1","1","1","No",0,5,5,5,4,5,5,5,3,3,5,6,5,4,4,4,6,6,6,"A public dedicated website","Slightly acceptable"
"964",19,"Female","Black/African","Nigeria","< Tertiary","Not married: in a relationship ","Everyday",1,0,0,1,0,0,1,17.2,3,1,1,1,"3","1","1","Yes",1,6,6,6,6,6,6,3,5,3,3,4,4,4,6,5,7,7,7,"Social media (Facebook)","Acceptable"
"965",18,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,0,0,1,13.5,1,0,0,1,"1","1","1","Yes",0,5,5,5,7,7,7,5,5,3,5,5,5,5,7,7,7,7,7,"Social media (Whatsapp)","Acceptable"
"966",18,"Female","Black/African","South Africa","< Tertiary","Not married: in a relationship ","Occasionally/Rarely",0,0,0,1,0,1,0,7.1,0,0,0,0,"0","1","1","Yes",0,5,4,5,5,1,7,6,3,6,6,3,4,6,4,6,4,7,6,"Social media (Facebook)","Perfectly Acceptable"
"967",20,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,0,1,6.3,0,0,0,0,"0","1","1","No",0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA
"968",18,"Male","Others","Nigeria","< Tertiary","Not married: not in relationship","Occasionally/Rarely",0,1,0,0,0,0,1,8.4,1,1,0,0,"1","2","1","Yes",0,7,7,5,6,7,7,3,2,3,5,4,2,3,4,5,6,2,3,"Mass Media (TV, Radio)","Perfectly Acceptable"
